id,title,year,category,field,authors
synth-1029,On the eess kernel of L1,2016,eess.SP,eess,Synth Eess 9
synth-1030,Harmonic chains in eess literature,2016,eess.SP,eess,Synth Eess 10
synth-1031,Boundary operators for eess claims,2016,eess.SP,eess,Synth Eess 11
synth-1032,Citation triangles in eess,2016,eess.SP,eess,Synth Eess 12
synth-1033,Spectral 1033 on a eess complex,2016,eess.SP,eess,Synth Eess 13
synth-1034,Spectral 1034 on a eess complex,2016,eess.SP,eess,Synth Eess 14
synth-1035,Boundary operators for eess claims,2016,eess.SP,eess,Synth Eess 15
synth-1036,A stacked eess note on 1036,2016,eess.SP,eess,Synth Eess 16
synth-1037,Fiedler versus Hodge on 1037,2016,eess.SP,eess,Synth Eess 17
synth-1038,A stacked eess note on 1038,2016,eess.SP,eess,Synth Eess 1
synth-1039,On the eess kernel of L1,2016,eess.SP,eess,Synth Eess 2
synth-1040,Boundary operators for eess claims,2016,eess.SP,eess,Synth Eess 3
synth-1041,Harmonic chains in eess literature,2017,eess.SP,eess,Synth Eess 4
synth-1042,On the eess kernel of L1,2017,eess.SP,eess,Synth Eess 5
synth-1043,Boundary operators for eess claims,2017,eess.SP,eess,Synth Eess 6
synth-1044,Fiedler versus Hodge on 1044,2017,eess.SP,eess,Synth Eess 7
synth-1045,Citation triangles in eess,2017,eess.SP,eess,Synth Eess 8
synth-1046,Simplicial cuts for eess corpora,2017,eess.SP,eess,Synth Eess 9
synth-1047,Intellectual debt along a eess cycle,2017,eess.SP,eess,Synth Eess 10
synth-1048,Citation triangles in eess,2017,eess.SP,eess,Synth Eess 11
synth-1049,A stacked eess note on 1049,2017,eess.SP,eess,Synth Eess 12
synth-1050,Intellectual debt along a eess cycle,2017,eess.SP,eess,Synth Eess 13
synth-1051,Discrete Hodge theory of 1051,2017,eess.SP,eess,Synth Eess 14
synth-1052,Fiedler versus Hodge on 1052,2017,eess.SP,eess,Synth Eess 15
synth-1053,Harmonic chains in eess literature,2017,eess.SP,eess,Synth Eess 16
synth-1054,Citation triangles in eess,2017,eess.SP,eess,Synth Eess 17
synth-1055,Spectral 1055 on a eess complex,2017,eess.SP,eess,Synth Eess 1
synth-1056,Boundary operators for eess claims,2017,eess.SP,eess,Synth Eess 2
synth-1057,A stacked eess note on 1057,2017,eess.SP,eess,Synth Eess 3
synth-1058,On the eess kernel of L1,2017,eess.SP,eess,Synth Eess 4
synth-1059,Citation triangles in eess,2017,eess.SP,eess,Synth Eess 5
synth-1060,On the eess kernel of L1,2017,eess.SP,eess,Synth Eess 6
synth-1061,Intellectual debt along a eess cycle,2018,eess.SP,eess,Synth Eess 7
synth-1062,Discrete Hodge theory of 1062,2018,eess.SP,eess,Synth Eess 8
synth-1063,Citation triangles in eess,2018,eess.SP,eess,Synth Eess 9
synth-1064,Intellectual debt along a eess cycle,2018,eess.SP,eess,Synth Eess 10
synth-1065,A stacked eess note on 1065,2018,eess.SP,eess,Synth Eess 11
synth-1066,Boundary operators for eess claims,2018,eess.SP,eess,Synth Eess 12
synth-1067,Simplicial cuts for eess corpora,2018,eess.SP,eess,Synth Eess 13
synth-1068,On the eess kernel of L1,2018,eess.SP,eess,Synth Eess 14
synth-1069,Fiedler versus Hodge on 1069,2018,eess.SP,eess,Synth Eess 15
synth-1070,Intellectual debt along a eess cycle,2018,eess.SP,eess,Synth Eess 16
synth-1071,Harmonic chains in eess literature,2018,eess.SP,eess,Synth Eess 17
synth-1072,Intellectual debt along a eess cycle,2018,eess.SP,eess,Synth Eess 1
synth-1073,Discrete Hodge theory of 1073,2018,eess.SP,eess,Synth Eess 2
synth-1074,On the eess kernel of L1,2018,eess.SP,eess,Synth Eess 3
synth-1075,Fiedler versus Hodge on 1075,2018,eess.SP,eess,Synth Eess 4
synth-1076,Harmonic chains in eess literature,2018,eess.SP,eess,Synth Eess 5
synth-1077,A stacked eess note on 1077,2018,eess.SP,eess,Synth Eess 6
synth-1078,Discrete Hodge theory of 1078,2018,eess.SP,eess,Synth Eess 7
synth-1079,Discrete Hodge theory of 1079,2018,eess.SP,eess,Synth Eess 8
synth-1080,Boundary operators for eess claims,2018,eess.SP,eess,Synth Eess 9
synth-1081,Simplicial cuts for eess corpora,2019,eess.SP,eess,Synth Eess 10
synth-1082,Discrete Hodge theory of 1082,2019,eess.SP,eess,Synth Eess 11
synth-1083,Fiedler versus Hodge on 1083,2019,eess.SP,eess,Synth Eess 12
synth-1084,Intellectual debt along a eess cycle,2019,eess.SP,eess,Synth Eess 13
synth-1085,Spectral 1085 on a eess complex,2019,eess.SP,eess,Synth Eess 14
synth-1086,Discrete Hodge theory of 1086,2019,eess.SP,eess,Synth Eess 15
synth-1087,Fiedler versus Hodge on 1087,2019,eess.SP,eess,Synth Eess 16
synth-1088,Discrete Hodge theory of 1088,2019,eess.SP,eess,Synth Eess 17
synth-1089,Intellectual debt along a eess cycle,2019,eess.SP,eess,Synth Eess 1
synth-1090,Harmonic chains in eess literature,2019,eess.SP,eess,Synth Eess 2
synth-1091,On the eess kernel of L1,2019,eess.SP,eess,Synth Eess 3
synth-1092,Boundary operators for eess claims,2019,eess.SP,eess,Synth Eess 4
synth-1093,Boundary operators for eess claims,2019,eess.SP,eess,Synth Eess 5
synth-1094,Fiedler versus Hodge on 1094,2019,eess.SP,eess,Synth Eess 6
synth-1095,Boundary operators for eess claims,2019,eess.SP,eess,Synth Eess 7
synth-1096,Simplicial cuts for eess corpora,2019,eess.SP,eess,Synth Eess 8
synth-1097,Fiedler versus Hodge on 1097,2019,eess.SP,eess,Synth Eess 9
synth-1098,Harmonic chains in eess literature,2019,eess.SP,eess,Synth Eess 10
synth-1099,Fiedler versus Hodge on 1099,2019,eess.SP,eess,Synth Eess 11
synth-1100,Spectral 1100 on a eess complex,2019,eess.SP,eess,Synth Eess 12
synth-1101,Simplicial cuts for eess corpora,2020,eess.SP,eess,Synth Eess 13
synth-1102,A stacked eess note on 1102,2020,eess.SP,eess,Synth Eess 14
synth-1103,Boundary operators for eess claims,2020,eess.SP,eess,Synth Eess 15
synth-1104,Harmonic chains in eess literature,2020,eess.SP,eess,Synth Eess 16
synth-1105,On the eess kernel of L1,2020,eess.SP,eess,Synth Eess 17
synth-1106,Fiedler versus Hodge on 1106,2020,eess.SP,eess,Synth Eess 1
synth-1107,Intellectual debt along a eess cycle,2020,eess.SP,eess,Synth Eess 2
synth-1108,Intellectual debt along a eess cycle,2020,eess.SP,eess,Synth Eess 3
synth-1109,Fiedler versus Hodge on 1109,2020,eess.SP,eess,Synth Eess 4
synth-1110,Harmonic chains in eess literature,2020,eess.SP,eess,Synth Eess 5
synth-1111,Harmonic chains in eess literature,2020,eess.SP,eess,Synth Eess 6
synth-1112,Harmonic chains in eess literature,2020,eess.SP,eess,Synth Eess 7
synth-1113,On the eess kernel of L1,2020,eess.SP,eess,Synth Eess 8
synth-1114,Intellectual debt along a eess cycle,2020,eess.SP,eess,Synth Eess 9
synth-1115,Spectral 1115 on a eess complex,2020,eess.SP,eess,Synth Eess 10
synth-1116,Harmonic chains in eess literature,2020,eess.SP,eess,Synth Eess 11
synth-1117,Simplicial cuts for eess corpora,2020,eess.SP,eess,Synth Eess 12
synth-1118,On the eess kernel of L1,2020,eess.SP,eess,Synth Eess 13
synth-1119,Discrete Hodge theory of 1119,2020,eess.SP,eess,Synth Eess 14
synth-1120,On the eess kernel of L1,2020,eess.SP,eess,Synth Eess 15
synth-1121,Discrete Hodge theory of 1121,2021,eess.SP,eess,Synth Eess 16
synth-1122,Harmonic chains in eess literature,2021,eess.SP,eess,Synth Eess 17
synth-1123,Boundary operators for eess claims,2021,eess.SP,eess,Synth Eess 1
synth-1124,Boundary operators for eess claims,2021,eess.SP,eess,Synth Eess 2
synth-1125,Discrete Hodge theory of 1125,2021,eess.SP,eess,Synth Eess 3
synth-1126,Citation triangles in eess,2021,eess.SP,eess,Synth Eess 4
synth-1127,Discrete Hodge theory of 1127,2021,eess.SP,eess,Synth Eess 5
synth-1128,Simplicial cuts for eess corpora,2021,eess.SP,eess,Synth Eess 6
synth-1129,On the eess kernel of L1,2021,eess.SP,eess,Synth Eess 7
synth-1130,Harmonic chains in eess literature,2021,eess.SP,eess,Synth Eess 8
synth-1131,Citation triangles in eess,2021,eess.SP,eess,Synth Eess 9
synth-1132,Simplicial cuts for eess corpora,2021,eess.SP,eess,Synth Eess 10
synth-1133,On the eess kernel of L1,2021,eess.SP,eess,Synth Eess 11
synth-1134,Simplicial cuts for eess corpora,2021,eess.SP,eess,Synth Eess 12
synth-1135,Simplicial cuts for eess corpora,2021,eess.SP,eess,Synth Eess 13
synth-1136,Intellectual debt along a eess cycle,2021,eess.SP,eess,Synth Eess 14
synth-1137,Citation triangles in eess,2021,eess.SP,eess,Synth Eess 15
synth-1138,Harmonic chains in eess literature,2021,eess.SP,eess,Synth Eess 16
synth-1139,Harmonic chains in eess literature,2021,eess.SP,eess,Synth Eess 17
synth-1140,Intellectual debt along a eess cycle,2021,eess.SP,eess,Synth Eess 1
synth-1141,Discrete Hodge theory of 1141,2022,eess.SP,eess,Synth Eess 2
synth-1142,Citation triangles in eess,2022,eess.SP,eess,Synth Eess 3
synth-1143,Intellectual debt along a eess cycle,2022,eess.SP,eess,Synth Eess 4
synth-1144,Spectral 1144 on a eess complex,2022,eess.SP,eess,Synth Eess 5
synth-1145,On the eess kernel of L1,2022,eess.SP,eess,Synth Eess 6
synth-1146,Simplicial cuts for eess corpora,2022,eess.SP,eess,Synth Eess 7
synth-1147,Simplicial cuts for eess corpora,2022,eess.SP,eess,Synth Eess 8
synth-1148,Discrete Hodge theory of 1148,2022,eess.SP,eess,Synth Eess 9
synth-1149,Discrete Hodge theory of 1149,2022,eess.SP,eess,Synth Eess 10
synth-1150,Intellectual debt along a eess cycle,2022,eess.SP,eess,Synth Eess 11
synth-1151,Harmonic chains in eess literature,2022,eess.SP,eess,Synth Eess 12
synth-1152,On the eess kernel of L1,2022,eess.SP,eess,Synth Eess 13
synth-1153,Boundary operators for eess claims,2022,eess.SP,eess,Synth Eess 14
synth-1154,Intellectual debt along a eess cycle,2022,eess.SP,eess,Synth Eess 15
synth-1155,Discrete Hodge theory of 1155,2022,eess.SP,eess,Synth Eess 16
synth-1156,Citation triangles in eess,2022,eess.SP,eess,Synth Eess 17
synth-1157,Fiedler versus Hodge on 1157,2022,eess.SP,eess,Synth Eess 1
synth-1158,Fiedler versus Hodge on 1158,2022,eess.SP,eess,Synth Eess 2
synth-1159,On the eess kernel of L1,2022,eess.SP,eess,Synth Eess 3
synth-1160,Citation triangles in eess,2022,eess.SP,eess,Synth Eess 4
synth-1161,Citation triangles in eess,2023,eess.SP,eess,Synth Eess 5
synth-1162,Citation triangles in eess,2023,eess.SP,eess,Synth Eess 6
synth-1163,On the eess kernel of L1,2023,eess.SP,eess,Synth Eess 7
synth-1164,Spectral 1164 on a eess complex,2023,eess.SP,eess,Synth Eess 8
synth-1165,A stacked eess note on 1165,2023,eess.SP,eess,Synth Eess 9
synth-1166,Citation triangles in eess,2023,eess.SP,eess,Synth Eess 10
synth-1167,Intellectual debt along a eess cycle,2023,eess.SP,eess,Synth Eess 11
synth-1168,Fiedler versus Hodge on 1168,2023,eess.SP,eess,Synth Eess 12
synth-1169,Spectral 1169 on a eess complex,2023,eess.SP,eess,Synth Eess 13
synth-1170,Intellectual debt along a eess cycle,2023,eess.SP,eess,Synth Eess 14
synth-1171,Simplicial cuts for eess corpora,2023,eess.SP,eess,Synth Eess 15
synth-1172,Simplicial cuts for eess corpora,2023,eess.SP,eess,Synth Eess 16
synth-1173,Spectral 1173 on a eess complex,2023,eess.SP,eess,Synth Eess 17
synth-1174,Harmonic chains in eess literature,2023,eess.SP,eess,Synth Eess 1
synth-1175,A stacked eess note on 1175,2023,eess.SP,eess,Synth Eess 2
synth-1176,Spectral 1176 on a eess complex,2023,eess.SP,eess,Synth Eess 3
synth-1177,Discrete Hodge theory of 1177,2023,eess.SP,eess,Synth Eess 4
synth-1178,Intellectual debt along a eess cycle,2023,eess.SP,eess,Synth Eess 5
synth-1179,Citation triangles in eess,2023,eess.SP,eess,Synth Eess 6
synth-1180,Boundary operators for eess claims,2023,eess.SP,eess,Synth Eess 7
synth-1181,Intellectual debt along a eess cycle,2024,eess.SP,eess,Synth Eess 8
synth-1182,On the eess kernel of L1,2024,eess.SP,eess,Synth Eess 9
synth-1183,Simplicial cuts for eess corpora,2024,eess.SP,eess,Synth Eess 10
synth-1184,Spectral 1184 on a eess complex,2024,eess.SP,eess,Synth Eess 11
synth-1185,On the eess kernel of L1,2024,eess.SP,eess,Synth Eess 12
synth-1186,On the eess kernel of L1,2024,eess.SP,eess,Synth Eess 13
synth-1187,Harmonic chains in eess literature,2024,eess.SP,eess,Synth Eess 14
synth-1188,On the eess kernel of L1,2024,eess.SP,eess,Synth Eess 15
synth-1189,Boundary operators for eess claims,2024,eess.SP,eess,Synth Eess 16
synth-1190,Intellectual debt along a eess cycle,2024,eess.SP,eess,Synth Eess 17
synth-1191,Fiedler versus Hodge on 1191,2024,eess.SP,eess,Synth Eess 1
synth-1192,Citation triangles in eess,2024,eess.SP,eess,Synth Eess 2
synth-1193,Harmonic chains in eess literature,2024,eess.SP,eess,Synth Eess 3
synth-1194,Boundary operators for eess claims,2024,eess.SP,eess,Synth Eess 4
synth-1195,Fiedler versus Hodge on 1195,2024,eess.SP,eess,Synth Eess 5
synth-1196,Fiedler versus Hodge on 1196,2024,eess.SP,eess,Synth Eess 6
synth-1197,Simplicial cuts for eess corpora,2024,eess.SP,eess,Synth Eess 7
synth-1198,Simplicial cuts for eess corpora,2024,eess.SP,eess,Synth Eess 8
synth-1199,On the eess kernel of L1,2024,eess.SP,eess,Synth Eess 9
synth-1200,Fiedler versus Hodge on 1200,2024,eess.SP,eess,Synth Eess 10
synth-1201,A stacked econ note on 1201,2015,econ.TH,econ,Synth Econ 11
synth-1202,A stacked econ note on 1202,2015,econ.TH,econ,Synth Econ 12
synth-1203,Discrete Hodge theory of 1203,2015,econ.TH,econ,Synth Econ 13
synth-1204,Simplicial cuts for econ corpora,2015,econ.TH,econ,Synth Econ 14
synth-1205,Fiedler versus Hodge on 1205,2015,econ.TH,econ,Synth Econ 15
synth-1206,Spectral 1206 on a econ complex,2015,econ.TH,econ,Synth Econ 16
synth-1207,Discrete Hodge theory of 1207,2015,econ.TH,econ,Synth Econ 17
synth-1208,Citation triangles in econ,2015,econ.TH,econ,Synth Econ 1
synth-1209,On the econ kernel of L1,2015,econ.TH,econ,Synth Econ 2
synth-1210,Citation triangles in econ,2015,econ.TH,econ,Synth Econ 3
synth-1211,On the econ kernel of L1,2015,econ.TH,econ,Synth Econ 4
synth-1212,Simplicial cuts for econ corpora,2015,econ.TH,econ,Synth Econ 5
synth-1213,Discrete Hodge theory of 1213,2015,econ.TH,econ,Synth Econ 6
synth-1214,On the econ kernel of L1,2015,econ.TH,econ,Synth Econ 7
synth-1215,Harmonic chains in econ literature,2015,econ.TH,econ,Synth Econ 8
synth-1216,Fiedler versus Hodge on 1216,2015,econ.TH,econ,Synth Econ 9
synth-1217,Intellectual debt along a econ cycle,2015,econ.TH,econ,Synth Econ 10
synth-1218,Harmonic chains in econ literature,2015,econ.TH,econ,Synth Econ 11
synth-1219,Fiedler versus Hodge on 1219,2015,econ.TH,econ,Synth Econ 12
synth-1220,On the econ kernel of L1,2015,econ.TH,econ,Synth Econ 13
synth-1221,A stacked econ note on 1221,2016,econ.TH,econ,Synth Econ 14
synth-1222,Fiedler versus Hodge on 1222,2016,econ.TH,econ,Synth Econ 15
synth-1223,On the econ kernel of L1,2016,econ.TH,econ,Synth Econ 16
synth-1224,Intellectual debt along a econ cycle,2016,econ.TH,econ,Synth Econ 17
synth-1225,Simplicial cuts for econ corpora,2016,econ.TH,econ,Synth Econ 1
synth-1226,Boundary operators for econ claims,2016,econ.TH,econ,Synth Econ 2
synth-1227,On the econ kernel of L1,2016,econ.TH,econ,Synth Econ 3
synth-1228,Harmonic chains in econ literature,2016,econ.TH,econ,Synth Econ 4
synth-1229,On the econ kernel of L1,2016,econ.TH,econ,Synth Econ 5
synth-1230,Spectral 1230 on a econ complex,2016,econ.TH,econ,Synth Econ 6
synth-1231,On the econ kernel of L1,2016,econ.TH,econ,Synth Econ 7
synth-1232,Simplicial cuts for econ corpora,2016,econ.TH,econ,Synth Econ 8
synth-1233,Discrete Hodge theory of 1233,2016,econ.TH,econ,Synth Econ 9
synth-1234,Intellectual debt along a econ cycle,2016,econ.TH,econ,Synth Econ 10
synth-1235,Spectral 1235 on a econ complex,2016,econ.TH,econ,Synth Econ 11
synth-1236,Spectral 1236 on a econ complex,2016,econ.TH,econ,Synth Econ 12
synth-1237,On the econ kernel of L1,2016,econ.TH,econ,Synth Econ 13
synth-1238,Fiedler versus Hodge on 1238,2016,econ.TH,econ,Synth Econ 14
synth-1239,On the econ kernel of L1,2016,econ.TH,econ,Synth Econ 15
synth-1240,Spectral 1240 on a econ complex,2016,econ.TH,econ,Synth Econ 16
synth-1241,Discrete Hodge theory of 1241,2017,econ.TH,econ,Synth Econ 17
synth-1242,Fiedler versus Hodge on 1242,2017,econ.TH,econ,Synth Econ 1
synth-1243,Boundary operators for econ claims,2017,econ.TH,econ,Synth Econ 2
synth-1244,Fiedler versus Hodge on 1244,2017,econ.TH,econ,Synth Econ 3
synth-1245,Boundary operators for econ claims,2017,econ.TH,econ,Synth Econ 4
synth-1246,On the econ kernel of L1,2017,econ.TH,econ,Synth Econ 5
synth-1247,On the econ kernel of L1,2017,econ.TH,econ,Synth Econ 6
synth-1248,Harmonic chains in econ literature,2017,econ.TH,econ,Synth Econ 7
synth-1249,Citation triangles in econ,2017,econ.TH,econ,Synth Econ 8
synth-1250,Spectral 1250 on a econ complex,2017,econ.TH,econ,Synth Econ 9
synth-1251,Discrete Hodge theory of 1251,2017,econ.TH,econ,Synth Econ 10
synth-1252,Intellectual debt along a econ cycle,2017,econ.TH,econ,Synth Econ 11
synth-1253,Spectral 1253 on a econ complex,2017,econ.TH,econ,Synth Econ 12
synth-1254,Fiedler versus Hodge on 1254,2017,econ.TH,econ,Synth Econ 13
synth-1255,Harmonic chains in econ literature,2017,econ.TH,econ,Synth Econ 14
synth-1256,Citation triangles in econ,2017,econ.TH,econ,Synth Econ 15
synth-1257,On the econ kernel of L1,2017,econ.TH,econ,Synth Econ 16
synth-1258,On the econ kernel of L1,2017,econ.TH,econ,Synth Econ 17
synth-1259,Harmonic chains in econ literature,2017,econ.TH,econ,Synth Econ 1
synth-1260,Fiedler versus Hodge on 1260,2017,econ.TH,econ,Synth Econ 2
synth-1261,Spectral 1261 on a econ complex,2018,econ.TH,econ,Synth Econ 3
synth-1262,Spectral 1262 on a econ complex,2018,econ.TH,econ,Synth Econ 4
synth-1263,Citation triangles in econ,2018,econ.TH,econ,Synth Econ 5
synth-1264,Boundary operators for econ claims,2018,econ.TH,econ,Synth Econ 6
synth-1265,Spectral 1265 on a econ complex,2018,econ.TH,econ,Synth Econ 7
synth-1266,A stacked econ note on 1266,2018,econ.TH,econ,Synth Econ 8
synth-1267,Simplicial cuts for econ corpora,2018,econ.TH,econ,Synth Econ 9
synth-1268,Simplicial cuts for econ corpora,2018,econ.TH,econ,Synth Econ 10
synth-1269,A stacked econ note on 1269,2018,econ.TH,econ,Synth Econ 11
synth-1270,Spectral 1270 on a econ complex,2018,econ.TH,econ,Synth Econ 12
synth-1271,Citation triangles in econ,2018,econ.TH,econ,Synth Econ 13
synth-1272,Intellectual debt along a econ cycle,2018,econ.TH,econ,Synth Econ 14
synth-1273,Citation triangles in econ,2018,econ.TH,econ,Synth Econ 15
synth-1274,On the econ kernel of L1,2018,econ.TH,econ,Synth Econ 16
synth-1275,A stacked econ note on 1275,2018,econ.TH,econ,Synth Econ 17
synth-1276,Discrete Hodge theory of 1276,2018,econ.TH,econ,Synth Econ 1
synth-1277,Intellectual debt along a econ cycle,2018,econ.TH,econ,Synth Econ 2
synth-1278,Simplicial cuts for econ corpora,2018,econ.TH,econ,Synth Econ 3
synth-1279,Citation triangles in econ,2018,econ.TH,econ,Synth Econ 4
synth-1280,On the econ kernel of L1,2018,econ.TH,econ,Synth Econ 5
synth-1281,Boundary operators for econ claims,2019,econ.TH,econ,Synth Econ 6
synth-1282,Citation triangles in econ,2019,econ.TH,econ,Synth Econ 7
synth-1283,Harmonic chains in econ literature,2019,econ.TH,econ,Synth Econ 8
synth-1284,A stacked econ note on 1284,2019,econ.TH,econ,Synth Econ 9
synth-1285,Intellectual debt along a econ cycle,2019,econ.TH,econ,Synth Econ 10
synth-1286,Boundary operators for econ claims,2019,econ.TH,econ,Synth Econ 11
synth-1287,Discrete Hodge theory of 1287,2019,econ.TH,econ,Synth Econ 12
synth-1288,Citation triangles in econ,2019,econ.TH,econ,Synth Econ 13
synth-1289,Citation triangles in econ,2019,econ.TH,econ,Synth Econ 14
synth-1290,Simplicial cuts for econ corpora,2019,econ.TH,econ,Synth Econ 15
synth-1291,Boundary operators for econ claims,2019,econ.TH,econ,Synth Econ 16
synth-1292,A stacked econ note on 1292,2019,econ.TH,econ,Synth Econ 17
synth-1293,Boundary operators for econ claims,2019,econ.TH,econ,Synth Econ 1
synth-1294,Discrete Hodge theory of 1294,2019,econ.TH,econ,Synth Econ 2
synth-1295,Spectral 1295 on a econ complex,2019,econ.TH,econ,Synth Econ 3
synth-1296,Citation triangles in econ,2019,econ.TH,econ,Synth Econ 4
synth-1297,Discrete Hodge theory of 1297,2019,econ.TH,econ,Synth Econ 5
synth-1298,Intellectual debt along a econ cycle,2019,econ.TH,econ,Synth Econ 6
synth-1299,Boundary operators for econ claims,2019,econ.TH,econ,Synth Econ 7
synth-1300,Simplicial cuts for econ corpora,2019,econ.TH,econ,Synth Econ 8
synth-1301,Spectral 1301 on a econ complex,2020,econ.TH,econ,Synth Econ 9
synth-1302,Simplicial cuts for econ corpora,2020,econ.TH,econ,Synth Econ 10
synth-1303,Discrete Hodge theory of 1303,2020,econ.TH,econ,Synth Econ 11
synth-1304,Intellectual debt along a econ cycle,2020,econ.TH,econ,Synth Econ 12
synth-1305,Intellectual debt along a econ cycle,2020,econ.TH,econ,Synth Econ 13
synth-1306,Harmonic chains in econ literature,2020,econ.TH,econ,Synth Econ 14
synth-1307,Intellectual debt along a econ cycle,2020,econ.TH,econ,Synth Econ 15
synth-1308,Simplicial cuts for econ corpora,2020,econ.TH,econ,Synth Econ 16
synth-1309,Citation triangles in econ,2020,econ.TH,econ,Synth Econ 17
synth-1310,Simplicial cuts for econ corpora,2020,econ.TH,econ,Synth Econ 1
synth-1311,Boundary operators for econ claims,2020,econ.TH,econ,Synth Econ 2
synth-1312,Intellectual debt along a econ cycle,2020,econ.TH,econ,Synth Econ 3
synth-1313,Intellectual debt along a econ cycle,2020,econ.TH,econ,Synth Econ 4
synth-1314,Fiedler versus Hodge on 1314,2020,econ.TH,econ,Synth Econ 5
synth-1315,Intellectual debt along a econ cycle,2020,econ.TH,econ,Synth Econ 6
synth-1316,Discrete Hodge theory of 1316,2020,econ.TH,econ,Synth Econ 7
synth-1317,Discrete Hodge theory of 1317,2020,econ.TH,econ,Synth Econ 8
synth-1318,A stacked econ note on 1318,2020,econ.TH,econ,Synth Econ 9
synth-1319,Discrete Hodge theory of 1319,2020,econ.TH,econ,Synth Econ 10
synth-1320,Simplicial cuts for econ corpora,2020,econ.TH,econ,Synth Econ 11
synth-1321,Spectral 1321 on a econ complex,2021,econ.TH,econ,Synth Econ 12
synth-1322,Harmonic chains in econ literature,2021,econ.TH,econ,Synth Econ 13
synth-1323,On the econ kernel of L1,2021,econ.TH,econ,Synth Econ 14
synth-1324,On the econ kernel of L1,2021,econ.TH,econ,Synth Econ 15
synth-1325,Intellectual debt along a econ cycle,2021,econ.TH,econ,Synth Econ 16
synth-1326,Boundary operators for econ claims,2021,econ.TH,econ,Synth Econ 17
synth-1327,A stacked econ note on 1327,2021,econ.TH,econ,Synth Econ 1
synth-1328,Simplicial cuts for econ corpora,2021,econ.TH,econ,Synth Econ 2
synth-1329,Simplicial cuts for econ corpora,2021,econ.TH,econ,Synth Econ 3
synth-1330,Spectral 1330 on a econ complex,2021,econ.TH,econ,Synth Econ 4
synth-1331,Simplicial cuts for econ corpora,2021,econ.TH,econ,Synth Econ 5
synth-1332,Discrete Hodge theory of 1332,2021,econ.TH,econ,Synth Econ 6
synth-1333,Harmonic chains in econ literature,2021,econ.TH,econ,Synth Econ 7
synth-1334,Simplicial cuts for econ corpora,2021,econ.TH,econ,Synth Econ 8
synth-1335,Intellectual debt along a econ cycle,2021,econ.TH,econ,Synth Econ 9
synth-1336,A stacked econ note on 1336,2021,econ.TH,econ,Synth Econ 10
synth-1337,Discrete Hodge theory of 1337,2021,econ.TH,econ,Synth Econ 11
synth-1338,Boundary operators for econ claims,2021,econ.TH,econ,Synth Econ 12
synth-1339,Simplicial cuts for econ corpora,2021,econ.TH,econ,Synth Econ 13
synth-1340,On the econ kernel of L1,2021,econ.TH,econ,Synth Econ 14
synth-1341,Discrete Hodge theory of 1341,2022,econ.TH,econ,Synth Econ 15
synth-1342,A stacked econ note on 1342,2022,econ.TH,econ,Synth Econ 16
synth-1343,Fiedler versus Hodge on 1343,2022,econ.TH,econ,Synth Econ 17
synth-1344,Spectral 1344 on a econ complex,2022,econ.TH,econ,Synth Econ 1
synth-1345,Boundary operators for econ claims,2022,econ.TH,econ,Synth Econ 2
synth-1346,Discrete Hodge theory of 1346,2022,econ.TH,econ,Synth Econ 3
synth-1347,Discrete Hodge theory of 1347,2022,econ.TH,econ,Synth Econ 4
synth-1348,Simplicial cuts for econ corpora,2022,econ.TH,econ,Synth Econ 5
synth-1349,Fiedler versus Hodge on 1349,2022,econ.TH,econ,Synth Econ 6
synth-1350,Fiedler versus Hodge on 1350,2022,econ.TH,econ,Synth Econ 7
synth-1351,A stacked econ note on 1351,2022,econ.TH,econ,Synth Econ 8
synth-1352,Fiedler versus Hodge on 1352,2022,econ.TH,econ,Synth Econ 9
synth-1353,Citation triangles in econ,2022,econ.TH,econ,Synth Econ 10
synth-1354,Spectral 1354 on a econ complex,2022,econ.TH,econ,Synth Econ 11
synth-1355,Spectral 1355 on a econ complex,2022,econ.TH,econ,Synth Econ 12
synth-1356,Simplicial cuts for econ corpora,2022,econ.TH,econ,Synth Econ 13
synth-1357,Intellectual debt along a econ cycle,2022,econ.TH,econ,Synth Econ 14
synth-1358,Discrete Hodge theory of 1358,2022,econ.TH,econ,Synth Econ 15
synth-1359,Simplicial cuts for econ corpora,2022,econ.TH,econ,Synth Econ 16
synth-1360,Fiedler versus Hodge on 1360,2022,econ.TH,econ,Synth Econ 17
synth-1361,Harmonic chains in econ literature,2023,econ.TH,econ,Synth Econ 1
synth-1362,Harmonic chains in econ literature,2023,econ.TH,econ,Synth Econ 2
synth-1363,Intellectual debt along a econ cycle,2023,econ.TH,econ,Synth Econ 3
synth-1364,Intellectual debt along a econ cycle,2023,econ.TH,econ,Synth Econ 4
synth-1365,A stacked econ note on 1365,2023,econ.TH,econ,Synth Econ 5
synth-1366,Boundary operators for econ claims,2023,econ.TH,econ,Synth Econ 6
synth-1367,Simplicial cuts for econ corpora,2023,econ.TH,econ,Synth Econ 7
synth-1368,Discrete Hodge theory of 1368,2023,econ.TH,econ,Synth Econ 8
synth-1369,Fiedler versus Hodge on 1369,2023,econ.TH,econ,Synth Econ 9
synth-1370,Discrete Hodge theory of 1370,2023,econ.TH,econ,Synth Econ 10
synth-1371,Discrete Hodge theory of 1371,2023,econ.TH,econ,Synth Econ 11
synth-1372,A stacked econ note on 1372,2023,econ.TH,econ,Synth Econ 12
synth-1373,Fiedler versus Hodge on 1373,2023,econ.TH,econ,Synth Econ 13
